NASA SC(2)-0404 AIRFOIL
1.0000000 -0.0015000
0.9900000 -0.0005000
0.9800000 0.0004500
0.9700000 0.0013500
0.9600000 0.0022500
0.9500000 0.0031000
0.9400000 0.0039500
0.9300000 0.0047500
0.9200000 0.0055000
0.9100000 0.0062500
0.9000000 0.0069500
0.8900000 0.0076500
0.8800000 0.0083000
0.8700000 0.0089500
0.8600000 0.0095500
0.8500000 0.0101500
0.8400000 0.0107000
0.8300000 0.0112500
0.8200000 0.0117500
0.8100000 0.0122500
0.8000000 0.0127000
0.7900000 0.0131500
0.7800000 0.0135500
0.7700000 0.0139500
0.7600000 0.0143500
0.7500000 0.0147000
0.7400000 0.0150500
0.7300000 0.0154000
0.7200000 0.0157000
0.7100000 0.0160000
0.7000000 0.0163000
0.6900000 0.0165500
0.6800000 0.0168000
0.6700000 0.0170500
0.6600000 0.0173000
0.6500000 0.0175000
0.6400000 0.0177000
0.6300000 0.0179000
0.6200000 0.0181000
0.6100000 0.0183000
0.6000000 0.0184500
0.5900000 0.0186000
0.5800000 0.0187500
0.5700000 0.0189000
0.5600000 0.0190500
0.5500000 0.0192000
0.5400000 0.0193000
0.5300000 0.0194000
0.5200000 0.0195000
0.5100000 0.0196000
0.5000000 0.0197000
0.4900000 0.0198000
0.4800000 0.0198500
0.4700000 0.0199000
0.4600000 0.0199500
0.4500000 0.0200000
0.4400000 0.0200500
0.4300000 0.0201000
0.4200000 0.0201000
0.4100000 0.0201000
0.4000000 0.0201000
0.3900000 0.0201000
0.3800000 0.0201000
0.3700000 0.0201000
0.3600000 0.0200500
0.3500000 0.0200000
0.3400000 0.0199500
0.3300000 0.0199000
0.3200000 0.0198500
0.3100000 0.0197500
0.3000000 0.0196500
0.2900000 0.0195500
0.2800000 0.0194500
0.2700000 0.0193000
0.2600000 0.0191500
0.2500000 0.0190000
0.2400000 0.0188500
0.2300000 0.0186500
0.2200000 0.0184500
0.2100000 0.0182500
0.2000000 0.0180500
0.1900000 0.0178000
0.1800000 0.0175500
0.1700000 0.0173000
0.1600000 0.0170000
0.1500000 0.0167000
0.1400000 0.0163500
0.1300000 0.0160000
0.1200000 0.0156000
0.1100000 0.0152000
0.1000000 0.0147500
0.0900000 0.0142500
0.0800000 0.0136500
0.0700000 0.0130500
0.0600000 0.0123500
0.0500000 0.0115500
0.0400000 0.0106000
0.0300000 0.0095000
0.0200000 0.0080000
0.0100000 0.0059000
0.0050000 0.0043000
0.0020000 0.0028000
0.0000000 0.0000000
0.0020000 -0.0028000
0.0050000 -0.0043000
0.0100000 -0.0059000
0.0200000 -0.0080000
0.0300000 -0.0095000
0.0400000 -0.0106000
0.0500000 -0.0115500
0.0600000 -0.0123500
0.0700000 -0.0130500
0.0800000 -0.0136500
0.0900000 -0.0142500
0.1000000 -0.0147500
0.1100000 -0.0152500
0.1200000 -0.0157000
0.1300000 -0.0161000
0.1400000 -0.0165000
0.1500000 -0.0169000
0.1600000 -0.0172000
0.1700000 -0.0175000
0.1800000 -0.0178000
0.1900000 -0.0181000
0.2000000 -0.0184000
0.2100000 -0.0186000
0.2200000 -0.0188000
0.2300000 -0.0190000
0.2400000 -0.0192000
0.2500000 -0.0194000
0.2600000 -0.0195000
0.2700000 -0.0196000
0.2800000 -0.0197000
0.2900000 -0.0198000
0.3000000 -0.0199000
0.3100000 -0.0200000
0.3200000 -0.0200000
0.3300000 -0.0200000
0.3400000 -0.0200000
0.3500000 -0.0200000
0.3600000 -0.0200000
0.3700000 -0.0200000
0.3800000 -0.0200000
0.3900000 -0.0199000
0.4000000 -0.0198000
0.4100000 -0.0197000
0.4200000 -0.0196000
0.4300000 -0.0195000
0.4400000 -0.0193000
0.4500000 -0.0191000
0.4600000 -0.0189000
0.4700000 -0.0187000
0.4800000 -0.0185000
0.4900000 -0.0182000
0.5000000 -0.0179000
0.5100000 -0.0176000
0.5200000 -0.0173000
0.5300000 -0.0169500
0.5400000 -0.0165500
0.5500000 -0.0161500
0.5600000 -0.0157500
0.5700000 -0.0153000
0.5800000 -0.0148500
0.5900000 -0.0144000
0.6000000 -0.0139000
0.6100000 -0.0134000
0.6200000 -0.0129000
0.6300000 -0.0124000
0.6400000 -0.0118500
0.6500000 -0.0113000
0.6600000 -0.0107500
0.6700000 -0.0102000
0.6800000 -0.0096500
0.6900000 -0.0091000
0.7000000 -0.0085500
0.7100000 -0.0080000
0.7200000 -0.0074500
0.7300000 -0.0069000
0.7400000 -0.0063500
0.7500000 -0.0058000
0.7600000 -0.0052500
0.7700000 -0.0047000
0.7800000 -0.0042000
0.7900000 -0.0037000
0.8000000 -0.0032500
0.8100000 -0.0028000
0.8200000 -0.0024000
0.8300000 -0.0020000
0.8400000 -0.0016500
0.8500000 -0.0013500
0.8600000 -0.0011000
0.8700000 -0.0008500
0.8800000 -0.0006500
0.8900000 -0.0005000
0.9000000 -0.0004000
0.9100000 -0.0004000
0.9200000 -0.0004500
0.9300000 -0.0005500
0.9400000 -0.0007500
0.9500000 -0.0010500
0.9600000 -0.0014500
0.9700000 -0.0020000
0.9800000 -0.0026500
0.9900000 -0.0034500
1.0000000 -0.0043500
