E374
1.0000000 0.0000000
0.9964000 0.0004500
0.9861000 0.0020400
0.9700000 0.0048500
0.9486400 0.0084600
0.9221400 0.0126400
0.8907800 0.0174700
0.8550800 0.0229700
0.8156000 0.0290500
0.7729300 0.0356000
0.7276900 0.0424600
0.6805300 0.0494400
0.6321000 0.0562900
0.5830900 0.0626900
0.5339800 0.0682100
0.4851100 0.0725200
0.4368200 0.0754400
0.3893900 0.0768500
0.3431200 0.0767000
0.2982400 0.0750700
0.2551000 0.0721700
0.2141500 0.0681700
0.1758300 0.0631900
0.1405300 0.0573400
0.1086000 0.0507300
0.0803600 0.0435100
0.0560500 0.0358100
0.0358900 0.0278100
0.0200400 0.0197300
0.0086200 0.0118600
0.0017800 0.0045900
0.0001400 -0.0012100
0.0043700 -0.0062200
0.0142700 -0.0113000
0.0293500 -0.0160000
0.0494900 -0.0201500
0.0745400 -0.0236900
0.1042800 -0.0266000
0.1384500 -0.0289000
0.1766900 -0.0306000
0.2186100 -0.0317500
0.2637400 -0.0323800
0.3115800 -0.0325500
0.3615900 -0.0322800
0.4132000 -0.0316300
0.4658000 -0.0306400
0.5187700 -0.0293100
0.5715000 -0.0276700
0.6233600 -0.0256900
0.6738200 -0.0233300
0.7224300 -0.0205900
0.7687300 -0.0176000
0.8122800 -0.0145000
0.8525400 -0.0115300
0.8889200 -0.0088200
0.9208500 -0.0064300
0.9478300 -0.0043200
0.9695800 -0.0024100
0.9859400 -0.0009100
0.9963700 -0.0001600
1.0000000 0.0000000
