SG6040
1.0000000 0.0000000
0.9978800 0.0004800
0.9918300 0.0020700
0.9823300 0.0047700
0.9697700 0.0084500
0.9544200 0.0128300
0.9363700 0.0176600
0.9155900 0.0228500
0.8922100 0.0284500
0.8664700 0.0344600
0.8386100 0.0408000
0.8088700 0.0473900
0.7775200 0.0541500
0.7448200 0.0609400
0.7110400 0.0675900
0.6763200 0.0739400
0.6408100 0.0799200
0.6047700 0.0854100
0.5683700 0.0903200
0.5318000 0.0946100
0.4952600 0.0981500
0.4589100 0.1008900
0.4229700 0.1027900
0.3875800 0.1037800
0.3528600 0.1038600
0.3190300 0.1029900
0.2861900 0.1011600
0.2544900 0.0984300
0.2240500 0.0947900
0.1949600 0.0902800
0.1673400 0.0850600
0.1413700 0.0792100
0.1171900 0.0728300
0.0949600 0.0659800
0.0748100 0.0587500
0.0568600 0.0512300
0.0412300 0.0434700
0.0279800 0.0355900
0.0172500 0.0277100
0.0091300 0.0198700
0.0036200 0.0121200
0.0007200 0.0044900
0.0002700 -0.0026800
0.0028900 -0.0088400
0.0090600 -0.0145000
0.0182900 -0.0202300
0.0302700 -0.0258000
0.0448300 -0.0310300
0.0620200 -0.0356600
0.0819300 -0.0397100
0.1044600 -0.0433600
0.1293900 -0.0465700
0.1565500 -0.0493700
0.1857400 -0.0517200
0.2167700 -0.0536100
0.2494300 -0.0550300
0.2834900 -0.0559400
0.3187300 -0.0563200
0.3549000 -0.0561300
0.3917700 -0.0552800
0.4291600 -0.0537100
0.4669100 -0.0513200
0.5047900 -0.0480100
0.5429800 -0.0436800
0.5816400 -0.0386300
0.6204900 -0.0332300
0.6592500 -0.0277200
0.6976200 -0.0223100
0.7352600 -0.0171800
0.7718100 -0.0125000
0.8069000 -0.0084000
0.8401600 -0.0049700
0.8712000 -0.0022800
0.8996300 -0.0003300
0.9251100 0.0009000
0.9472800 0.0014800
0.9658700 0.0015400
0.9806300 0.0012200
0.9913200 0.0007000
0.9978200 0.0002200
1.0000000 0.0000000
