AS6092 | Ananda-Selig | AIAA Paper 2018-0310
1.0000000 0.0000000
0.9971450 0.0004590
0.9886968 0.0018733
0.9749208 0.0042377
0.9561353 0.0074498
0.9326637 0.0113403
0.9047988 0.0157009
0.8727947 0.0203776
0.8369696 0.0253004
0.7977503 0.0304007
0.7556048 0.0355680
0.7110388 0.0406838
0.6645695 0.0455831
0.6166909 0.0501030
0.5678824 0.0540938
0.5186258 0.0574375
0.4693948 0.0600190
0.4206493 0.0617580
0.3728387 0.0625877
0.3263946 0.0624780
0.2817374 0.0614162
0.2392708 0.0594189
0.1993770 0.0565121
0.1624010 0.0527434
0.1286580 0.0481772
0.0984226 0.0429166
0.0719469 0.0370796
0.0494364 0.0307996
0.0310674 0.0242378
0.0169869 0.0175703
0.0072922 0.0108860
0.0018382 0.0042855
0.0002572 -0.0015908
0.0034151 -0.0058130
0.0119022 -0.0087218
0.0251992 -0.0107354
0.0431181 -0.0115456
0.0654211 -0.0109210
0.0919982 -0.0083564
0.1230899 -0.0033360
0.1593028 0.0043164
0.2015451 0.0142935
0.2503823 0.0248695
0.3048758 0.0340980
0.3632828 0.0412463
0.4241175 0.0460621
0.4860372 0.0485582
0.5478461 0.0488686
0.6085649 0.0472486
0.6670987 0.0436508
0.7221798 0.0385359
0.7730707 0.0327992
0.8194488 0.0269340
0.8610284 0.0212544
0.8975596 0.0159647
0.9287577 0.0111954
0.9543829 0.0071409
0.9743299 0.0039585
0.9885787 0.0017254
0.9971403 0.0004253
1.0000000 0.0000000
