SD7003-085-88
1.0000000 0.0000000
0.9968100 0.0003100
0.9874500 0.0013200
0.9723500 0.0031000
0.9519300 0.0054700
0.9263900 0.0082400
0.8960000 0.0113900
0.8611200 0.0149400
0.8222400 0.0188400
0.7798500 0.0230400
0.7344900 0.0274400
0.6867300 0.0319700
0.6371700 0.0364900
0.5864100 0.0408600
0.5349900 0.0449400
0.4835000 0.0485900
0.4324900 0.0517100
0.3825000 0.0541500
0.3340500 0.0558100
0.2876000 0.0565800
0.2435800 0.0563900
0.2024000 0.0551800
0.1644200 0.0529200
0.1299300 0.0496100
0.0992100 0.0452600
0.0724400 0.0399300
0.0497800 0.0337200
0.0313000 0.0267700
0.0170200 0.0193200
0.0069700 0.0117200
0.0012700 0.0043800
0.0002500 -0.0018600
0.0045700 -0.0074100
0.0140800 -0.0128500
0.0283900 -0.0175900
0.0476300 -0.0214100
0.0718200 -0.0243800
0.1007300 -0.0266000
0.1340700 -0.0280900
0.1715000 -0.0288800
0.2126800 -0.0290000
0.2571900 -0.0285200
0.3045600 -0.0275200
0.3542600 -0.0260800
0.4057200 -0.0242800
0.4583700 -0.0221700
0.5116100 -0.0198000
0.5648400 -0.0172300
0.6174800 -0.0145000
0.6689800 -0.0116700
0.7188300 -0.0088700
0.7664400 -0.0062800
0.8111800 -0.0040300
0.8524100 -0.0022000
0.8895700 -0.0008200
0.9221000 0.0000800
0.9495200 0.0005200
0.9713400 0.0005700
0.9871800 0.0003700
0.9967900 0.0001100
1.0000100 -0.0000000
