Fage & Collins 1
1.0000000 0.0040000
0.9500000 0.0185000
0.9000000 0.0273000
0.8000000 0.0451000
0.7000000 0.0593000
0.6000000 0.0694000
0.5000000 0.0761000
0.4000000 0.0806000
0.3000000 0.0817000
0.2000000 0.0775000
0.1500000 0.0725000
0.1000000 0.0651000
0.0750000 0.0590000
0.0500000 0.0510000
0.0250000 0.0398000
0.0125000 0.0315000
0.0000000 0.0133000
0.0125000 0.0002000
0.0250000 0.0000000
0.0500000 0.0000000
0.0750000 0.0000000
0.1000000 0.0000000
0.1500000 0.0000000
0.2000000 0.0000000
0.3000000 0.0000000
0.4000000 0.0000000
0.5000000 0.0000000
0.6000000 0.0000000
0.7000000 0.0000000
0.8000000 0.0000000
0.9000000 0.0000000
0.9500000 0.0000000
1.0000000 0.0040000
