D.G.A. 1138
1.0000000 0.0100000
0.9500000 0.0200000
0.9000000 0.0275000
0.8000000 0.0425000
0.7000000 0.0550000
0.6000000 0.0650000
0.5000000 0.0700000
0.4000000 0.0750000
0.3000000 0.0750000
0.2000000 0.0700000
0.1500000 0.0655000
0.1000000 0.0600000
0.0750000 0.0550000
0.0500000 0.0490000
0.0250000 0.0390000
0.0125000 0.0320000
0.0000000 0.0200000
0.0125000 0.0090000
0.0250000 0.0060000
0.0500000 0.0040000
0.0750000 0.0010000
0.1000000 0.0000000
0.1500000 0.0010000
0.2000000 0.0030000
0.3000000 0.0060000
0.4000000 0.0060000
0.5000000 0.0050000
0.6000000 0.0030000
0.7000000 0.0020000
0.8000000 0.0010000
0.9000000 0.0000000
0.9500000 0.0010000
1.0000000 0.0040000
