Bergey BW-3  (smoothed)
1.0000000 0.0034950
0.9975400 0.0053770
0.9907000 0.0098320
0.9803700 0.0148290
0.9669800 0.0192240
0.9504400 0.0228090
0.9306400 0.0258690
0.9077500 0.0289190
0.8820200 0.0323700
0.8537000 0.0363700
0.8230900 0.0408410
0.7904800 0.0456210
0.7561600 0.0505190
0.7204300 0.0553580
0.6835900 0.0599830
0.6459400 0.0642640
0.6077800 0.0680870
0.5693700 0.0713640
0.5309900 0.0740190
0.4926500 0.0760040
0.4543500 0.0772730
0.4163800 0.0778280
0.3788700 0.0777060
0.3420400 0.0769510
0.3060900 0.0755960
0.2712000 0.0736400
0.2376000 0.0710480
0.2054900 0.0677640
0.1750400 0.0637380
0.1464800 0.0589820
0.1199900 0.0536040
0.0957600 0.0478110
0.0739500 0.0418810
0.0546800 0.0361130
0.0381100 0.0307500
0.0243300 0.0256820
0.0133800 0.0203810
0.0054800 0.0143760
0.0009800 0.0075750
0.0000000 0.0023740
0.0009800 -0.0026750
0.0054800 -0.0085110
0.0133800 -0.0121960
0.0243300 -0.0139470
0.0381100 -0.0142170
0.0546800 -0.0126110
0.0739500 -0.0083030
0.0957600 -0.0017570
0.1199900 0.0053190
0.1464800 0.0117450
0.1750400 0.0174210
0.2054900 0.0224130
0.2376000 0.0266100
0.2712000 0.0300550
0.3060900 0.0328810
0.3420400 0.0351490
0.3788700 0.0368770
0.4163800 0.0380400
0.4543500 0.0385160
0.4926500 0.0381820
0.5309900 0.0370480
0.5693700 0.0352520
0.6077800 0.0329830
0.6459400 0.0303830
0.6835900 0.0274940
0.7204300 0.0243200
0.7561600 0.0209010
0.7904800 0.0173380
0.8230900 0.0137590
0.8537000 0.0102950
0.8820200 0.0070410
0.9077500 0.0040330
0.9306400 0.0012660
0.9504400 -0.0014110
0.9669800 -0.0045800
0.9803700 -0.0074250
0.9907000 -0.0075240
0.9975400 -0.0048970
1.0000000 -0.0031220
